ID,3大都市圏か否か,世帯人員,就業人員,住居の所有関係,就業・非就業の別,年齢階級（5歳階級）,年齢階級（65歳未満か否か）,集計用乗率,年間収入（円）,消費支出額（合計）,食費,住居費,光熱・水道費,家具・家事用品費,被服及び履物費,保健医療費,交通・通信費,教育費,教養娯楽費,その他の消費支出
A6927,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,932,810","368,153","144,020","1,166","32,221","39,079","6,779","5,028","51,925","4,558","25,596","57,777"
A6928,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,884,180","330,845","95,160","85,700","28,431","5,869","1,494","15,251","7,970","4,761","56,233","29,971"
A6929,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,512,930","832,503","112,128","5,394","34,592","32,140","14,269","59,499","22,026","14,421","391,812","146,219"
A6930,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,147,294","180,488","82,756","10,932","17,718","6,404","31,797","10,838","5,057","2,932","4,844","7,206"
A6931,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,468,175","338,807","113,504","10,737","25,637","45,356","4,743","24,841","63,835",795,"37,673","11,683"
A6932,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,341,433","344,410","97,661","1,132","27,218","3,651","9,012","5,807","44,922","1,982","113,216","39,805"
A6933,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,513,292","243,435","68,341","14,221","18,745","16,574","2,244","13,038","19,897",105,"10,770","79,496"
A6934,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,061,048","550,471","108,365","68,020","47,920","1,519","9,287","3,836","2,279",42,"13,370","295,829"
A6935,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,568,962","345,472","59,404","5,041","15,235","8,475","5,879","14,176","63,973","12,680","40,826","119,779"
A6936,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,951,795","363,923","101,515","8,210","18,689","10,207","142,988","2,437","22,868","1,017","22,655","33,334"
A6937,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,029,417","399,773","82,901",903,"21,535","12,539","5,820","12,139","34,941","21,323","90,498","117,170"
A6938,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,262,405","344,177","79,960",698,"24,008","19,149","12,860","1,478","117,852",408,"33,618","54,142"
A6939,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,574,967","276,983","82,712","7,842","16,609","12,185","9,505","3,188","4,431",650,"89,112","50,744"
A6940,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,737,095","344,508","55,835","1,620","12,548","7,058","7,459","124,726","16,806",567,"6,072","111,811"
A6941,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,654,429","527,366","98,930",404,"26,198","5,669","31,107","3,155","12,299",465,"64,611","284,524"
A6942,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,592,420","334,468","111,832","12,613","28,766",788,"12,167","22,756","55,622","5,477","23,014","61,429"
A6943,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,549,387","447,122","108,009","23,925","20,365","85,761","43,368","7,724","113,917","2,011","8,328","33,710"
A6944,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,868,557","234,292","77,460","1,263","21,233","4,394","2,605","7,563","13,499","3,201","3,835","99,235"
A6945,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,037,796","197,456","59,445",294,"14,848","11,050","13,034","6,853","28,889",185,"12,107","50,748"
A6946,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,458,445","352,033","93,021","7,178","26,040","3,208","11,887","4,070","68,037",398,"16,126","122,062"
A6947,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,267,073","488,750","137,559","1,299","28,779","14,983","20,496","1,016","12,581","145,666","38,981","87,385"
A6948,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,290,153","327,065","133,642","19,181","32,020","12,271","19,825","4,697","38,156","3,116","5,143","59,011"
A6949,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,113,655","343,589","81,533","9,948","15,157","5,878","5,166","1,894","14,866","1,200","46,305","161,637"
A6950,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,114,523","332,107","90,914","2,380","22,881","5,203","50,467","1,883","14,158","1,710","39,743","102,762"
A6951,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,945,345","581,181","99,930","7,532","28,263","9,658","4,413","7,257","329,064","3,925","70,409","20,725"
A6952,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,812,839","207,842","97,932","1,391","11,891","16,791","2,038","16,234","22,918","3,736","11,481","23,425"
A6953,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,711,538","346,156","92,201","42,454","24,009","7,649","7,394","5,341","24,455",537,"61,216","80,896"
A6954,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,914,796","231,275","73,652","6,443","22,300","4,302","9,690","7,897","19,680","12,356","19,526","55,425"
A6955,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,081,818","406,867","90,526","3,586","26,925","18,585","4,047","4,054","5,759",74,"33,816","219,490"
A6956,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,393,440","333,206","83,774","1,797","20,982","3,862","1,319","64,998","92,226",531,"16,382","47,330"
A6957,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,151,256","293,802","114,470","5,387","19,181","6,934","16,964","7,182","61,001","6,908","7,518","48,254"
A6958,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,702,138","344,444","97,330","1,113","36,605","16,592","6,584","1,351","85,254","4,360","32,252","62,999"
A6959,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"7,493,921","1,010,823","77,253",183,"21,972","7,349","9,156","4,934","115,625",359,"124,196","649,792"
A6960,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,241,411","234,296","86,474","37,074","16,662","23,159","7,318","11,260","6,878",511,"10,892","34,063"
A6961,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"7,965,137","398,561","121,505","10,790","37,224","2,567","39,603","1,559","109,174","1,299","11,547","63,289"
A6962,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,610,931","303,749","114,633","1,088","23,262","14,882","38,601","7,251","48,470","3,639","5,191","46,727"
A6963,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,408,485","307,341","100,961","3,314","31,320","7,604","3,492","5,532","85,759","4,590","34,099","30,664"
A6964,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,309,827","362,067","74,651","1,542","24,195","44,891","9,656","3,196","71,141",335,"36,147","96,311"
A6965,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,500,311","342,887","117,196","18,453","29,353","4,324","4,664","8,070","29,460","12,955","26,228","92,179"
A6966,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,795,656","725,150","163,023","2,252","33,113","9,663","21,515",585,"106,546","35,646","310,210","42,592"
A6967,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,725,586","311,555","83,616","2,989","25,593","5,855","14,193","6,479","129,140","1,236","32,861","9,589"
A6968,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,793,339","286,215","80,742",238,"26,349","2,152","5,907","15,718","28,355","7,195","25,420","94,136"
A6969,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,087,586","255,560","99,424","1,078","35,139","17,096","8,046","3,522","51,219",48,"10,239","29,745"
A6970,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,126,530","359,626","116,097","5,503","41,612","2,297","40,072","1,039","76,651",81,"33,420","42,849"
A6971,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,432,837","416,592","100,764","5,534","23,752","8,503","10,471","3,657","13,993",662,"189,203","60,048"
A6972,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,924,359","243,678","138,047","3,275","42,000","1,410","8,836","6,163","12,754","3,810","9,375","18,004"
A6973,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,534,987","318,220","131,867","10,484","10,434","10,089","4,817","1,612","2,884","1,345","98,222","46,462"
A6974,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,425,420","236,647","97,709","1,314","31,611","22,183","7,313","1,133","24,151",65,"18,227","32,935"
A6975,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,969,896","339,209","111,602","4,296","18,865","6,931","26,468","5,125","36,483","6,442","50,605","72,389"
A6976,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,781,358","291,444","123,679",103,"20,459","3,429","20,864","2,137","3,568",800,"5,180","111,221"
A6977,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,200,158","214,147","69,928",520,"20,314","7,797","12,186","2,080","14,277",160,"13,757","73,122"
A6978,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,205,784","359,024","88,453","1,102","29,065","6,694","5,469","41,702","50,967",922,"99,506","35,139"
A6979,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,625,066","234,375","104,225",179,"20,389","30,838","7,014","21,554","2,636",199,"39,302","8,035"
A6980,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,438,285","312,299","69,303",267,"19,384","26,502","35,067","2,225","29,381","1,429","46,869","81,867"
A6981,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,555,650","410,738","84,812","11,156","25,744","1,377","62,891",729,"36,581","4,401","22,470","160,571"
A6982,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,203,294","370,673","121,279","12,926","32,548",774,"88,486","12,688","33,605",332,"49,217","18,814"
A6983,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,281,087","292,418","89,891","2,981","33,544","1,192","4,945","58,554","7,327","15,139","62,392","16,447"
A6984,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,089,123","368,849","132,277","1,394","26,841","19,165","141,134","14,921","6,672","12,271","6,914","7,257"
A6985,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,781,838","1,076,092","85,774","823,220","31,964","2,336","1,639","2,783","72,094","1,612","11,084","43,582"
A6986,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,444,307","617,839","86,486","8,085","27,055","18,553","28,113","113,303","147,227","2,856","53,428","132,726"
A6987,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"7,931,132","306,955","92,234",374,"30,508","32,352","25,468","16,365","20,903",662,"14,341","73,744"
A6988,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,320,665","318,365","144,585","11,736","28,302","5,478","10,788","2,257","8,658","12,833","57,163","36,560"
A6989,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,294,645","338,717","71,999",6,"19,783","5,510","12,454","29,953","10,842","15,295","105,286","67,584"
A6990,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,347,111","376,780","84,791","8,484","23,902","22,998","32,386","51,695","93,991","11,325","12,756","34,448"
A6991,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,606,203","252,361","49,755","3,111","14,075","5,288","5,726","3,087","29,617","2,527","93,729","45,441"
A6992,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,391,446","211,305","107,146",277,"11,441","3,805","2,502","5,581","26,692","3,797","13,922","36,138"
A6993,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,437,910","279,910","62,890",101,"17,807","2,161","10,623","43,965","29,748","2,487","20,052","90,071"
A6994,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,084,107","268,450","114,627","4,194","36,697","3,532","2,245","4,257","30,978","6,856","12,267","52,792"
A6995,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,215,471","317,292","100,944","4,785","32,121","3,725","31,164","7,673","13,251","19,525","31,695","72,405"
A6996,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,508,698","783,241","95,705","208,998","22,073","11,207","59,367","3,539","30,903","2,829","22,636","325,979"
A6997,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,298,238","309,292","157,844",931,"34,685","6,443","22,733","3,128","15,952",666,"16,926","49,979"
A6998,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,652,442","958,458","58,063","3,834","17,431","3,796","53,000","19,860","44,622",628,"24,175","733,044"
A6999,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,252,161","442,982","153,795",664,"36,385","2,841","2,769","10,426","157,052","1,072","39,272","38,702"
A7000,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,491,447","437,255","108,333","6,604","30,275","1,025","10,204","10,060","26,553",937,"42,015","201,246"
A7001,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"7,561,460","613,121","65,266","17,995","31,748","15,324","14,309","28,886","101,252","5,544","298,441","34,351"
A7002,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,445,623","524,158","101,607","8,549","40,171","1,697","6,949","1,865","57,301","1,832","16,370","287,813"
A7003,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,196,857","247,143","88,473","3,142","50,481","14,475","4,210","8,229","26,864","1,328","14,036","35,901"
A7004,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,156,454","349,972","150,900",130,"21,039","4,912","2,897","11,504","21,609","2,047","31,610","103,318"
A7005,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,228,250","351,205","137,497","6,409","35,102","8,670","7,300","1,336","21,616","2,171","16,544","114,554"
A7006,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,626,440","448,482","83,656","14,681","28,756","1,574","6,635","13,844","11,555",535,"30,130","257,111"
A7007,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"7,919,403","201,559","99,410","1,142","28,045","6,723","9,960","9,576","13,857",352,"7,906","24,584"
A7008,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,587,917","281,580","79,118",248,"24,541","4,830","10,641",673,"39,507","9,105","89,482","23,432"
A7009,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"9,115,353","347,529","119,539","17,225","23,835","12,356","9,598","7,582","8,209",452,"106,827","41,900"
A7010,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,598,157","235,359","37,235","17,506","11,380","11,228","9,728","19,652","33,157",141,"4,539","90,790"
A7011,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,150,731","393,067","81,653","16,246","15,381","2,242","42,598","21,506","52,499","4,181","30,909","125,849"
A7012,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"7,930,395","447,730","84,587","111,228","22,024","6,583","37,482","40,797","7,429","5,108","65,499","66,989"
A7013,1_3大都市圏,3_3人以上,2_2人以上,1_持ち家,1_就業,8_60〜64歳,1_65歳未満,854.1971014,"8,161,200","329,370","39,868","88,147","11,218","29,283",786,"7,651","69,118","3,569","3,183","76,542"
