ID,従事産業,職業,企業規模,年齢階級(10歳階級）,集計用乗率,年間収入,消費支出額,食費,住居費,光熱・水道費,家具・家事用品費,被服及び履物費,保健医療費,交通・通信費,教育費,教養娯楽費,その他の消費支出
E2250,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10212000,424117,48577,45317,28844,1438,23998,1821,16015,1572,83502,173033
E2251,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10039000,289362,63503,314,14374,8403,3381,8813,11782,51825,104143,22824
E2252,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,9983000,300759,86030,2266,19302,6689,28209,2382,16062,4699,57888,77232
E2253,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10304000,423480,51352,3038,11150,4273,26104,36427,39583,36964,64399,150190
E2254,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10102000,361179,52880,17131,23440,20527,33350,2354,14863,55044,111035,30555
E2255,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10328000,372810,66211,90,33889,852,11370,48072,1245,2315,114544,94222
E2256,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10634000,310271,92437,481,38910,17785,2045,5969,15087,2232,112923,22402
E2257,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10203000,601810,53357,46176,29397,16493,8419,31463,43694,5473,84405,282933
E2258,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,11129000,436695,96364,1271,18113,3806,19317,20585,45969,11609,131895,87766
E2259,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10224000,468636,97347,1710,21920,4218,49240,23794,73307,19552,104860,72688
E2260,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10085000,308682,77502,148,18501,2594,12905,5195,13792,8161,86112,83772
E2261,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10575000,449181,96161,12756,26087,21696,21646,20974,77849,9469,73196,89347
E2262,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10165000,484976,87023,1682,25582,32643,23398,52821,78927,45590,96582,40728
E2263,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10378000,447844,115910,9303,23539,3720,16347,6009,99475,53148,85492,34901
E2264,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10024000,438058,139010,29700,14473,2283,4874,4375,13700,478,114958,114207
E2265,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10512000,549264,110949,1676,41051,9401,50430,26824,69867,12190,119244,107632
E2266,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,9437000,415517,80769,38129,17219,9399,16973,6594,22012,70454,76877,77091
E2267,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10055000,283555,75426,847,23597,7049,15859,960,9513,11729,101813,36762
E2268,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,9991000,446802,115691,82175,28634,9624,28742,1882,44073,8461,87075,40445
E2269,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10336000,992477,83580,461253,15661,41401,10248,14518,36682,3857,122907,202370
E2270,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10172000,315734,73261,1340,23686,7067,1429,31325,5828,32399,107259,32140
E2271,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10440000,399371,120073,3799,21651,9477,41331,1810,4678,4323,131630,60599
E2272,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10547000,374464,79376,949,19030,13898,14267,6063,27405,29356,67621,116499
E2273,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10475000,381774,34499,7677,27622,1673,15707,11274,63661,31405,126685,61571
E2274,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10343000,604435,123799,2758,20862,6323,2633,63143,246574,9310,99299,29734
E2275,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10112000,583303,95592,334,20663,3497,9468,2808,69132,236817,105713,39279
E2276,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10249000,532349,87728,27314,17222,2518,30273,2697,64659,48647,120959,130332
E2277,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10360000,805007,112576,17874,13789,11264,18466,54096,12007,153825,138002,273108
E2278,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10356000,325510,54996,3874,19578,1225,41076,2858,17494,12815,98476,73118
E2279,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10433000,456075,100096,166,37365,2561,28593,60693,41090,27683,107161,50667
E2280,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10581000,299370,63412,1923,13641,4862,41751,10477,28662,38601,74724,21317
E2281,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10646000,538445,75307,442,33200,9473,17269,645,80646,60291,105200,155972
E2282,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10640000,769222,73356,32110,32580,1951,6043,8795,460385,4435,96038,53529
E2283,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10032000,408738,53149,853,17024,1725,22307,3176,62997,29851,120461,97195
E2284,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10458000,320800,94193,3745,10885,13591,4999,14712,23780,21866,99232,33797
E2285,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10582000,362495,88610,3829,16099,5405,13816,9039,87660,24296,102834,10907
E2286,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10998000,664222,116422,852,30044,27993,76850,62349,36387,19482,151650,142193
E2287,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10275000,576659,65639,2265,23266,3937,29762,3017,11386,28975,128431,279981
E2288,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10178000,382730,47161,1167,31850,1383,32009,3595,22731,12726,107727,122381
E2289,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10327000,384236,60850,32061,22925,7405,18245,95923,8574,3131,78845,56277
E2290,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,11117000,431611,98820,3861,17815,2344,13155,75312,11323,43060,117131,48790
E2291,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10501000,569673,69731,340,15883,16831,15579,5117,139497,28228,104398,174069
E2292,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10766000,503519,82298,6388,17725,37946,5819,56752,83138,30007,148878,34568
E2293,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10148000,454309,84433,20067,28257,23538,18578,68029,11800,5880,90302,103425
E2294,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10654000,489636,138927,1831,16572,27184,28183,4622,8292,87401,148730,27894
E2295,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10558000,356144,43993,1461,15484,7386,12300,1198,28030,11881,133722,100689
E2296,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10281000,328813,93605,21180,12556,3621,8421,6635,30183,1791,109881,40940
E2297,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10029000,346405,72328,4977,24298,8845,10567,993,8969,27367,99988,88073
E2298,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,9947000,299922,56167,26277,27276,2016,3225,2709,18032,1638,93969,68613
E2299,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10398000,473968,76725,7547,11345,3477,10396,1982,8744,49995,99122,204635
E2300,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10403000,616867,102735,839,13300,7895,16731,3061,70160,22458,77318,302370
E2301,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10914000,512163,59290,547,17867,2266,4741,9523,18611,11138,111315,276865
E2302,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10426000,742231,80316,11564,20454,20398,8034,1080,422428,4919,88407,84631
E2303,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10303000,293396,53136,6026,21580,13629,44091,4235,23867,22885,90462,13485
E2304,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10417000,468486,110023,3060,25688,2843,5947,5894,54955,87132,107148,65796
E2305,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10810000,490000,124380,10356,18254,13492,16892,1362,38673,84024,110307,72260
E2306,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10803000,555482,98465,385,21572,31153,7021,52002,204159,6835,103089,30801
E2307,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10511000,387273,62916,1480,14161,821,87887,16872,9683,11376,109266,72811
E2308,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10564000,465355,95813,6300,13442,12371,4526,5232,25399,182483,89896,29893
E2309,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10574000,440107,46324,97213,16331,6397,7197,6662,34992,41671,132738,50582
E2310,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,9847000,659012,154496,12070,18772,7506,3807,251748,39837,26685,89965,54126
E2311,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10532000,458055,57399,1445,29048,2465,18024,4069,23868,44698,104873,172166
E2312,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10007000,381627,56733,11671,35614,7349,38404,1496,12373,13695,78343,125949
E2313,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10478000,1127805,138782,69,19389,4988,18749,228,67700,3089,97035,777776
E2314,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10432000,774063,59635,682,15491,17997,17308,14652,87220,9220,142717,409141
E2315,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,9905000,294557,57167,4071,20170,1288,5362,4774,36376,7764,89854,67731
E2316,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10449000,963607,89112,17523,16336,8503,8587,45389,22750,490606,133757,131044
E2317,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,9816000,354912,78834,14778,26151,7353,16072,7845,5955,19544,99762,78618
E2318,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,11044000,436306,125429,2623,23304,3364,12162,17614,4784,7334,109605,130087
E2319,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,11032000,514155,59613,13317,26781,3961,203174,10714,22488,3382,109945,60780
E2320,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,9565000,469224,114867,391,17102,1338,4514,10617,168915,7254,69888,74338
E2321,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,9896000,314581,54324,1236,17073,17621,12600,10108,27187,18163,96363,59906
E2322,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,9648000,435281,117697,674,36766,5480,28723,2279,62006,5994,102967,72695
E2323,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10249000,833773,60793,7728,33465,4653,46024,3939,194605,4068,107162,371336
E2324,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10452000,483656,88024,31411,34564,7954,10133,14613,110116,19320,116523,50998
E2325,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10689000,517543,66555,2516,15042,7775,23632,80133,35106,27993,112279,146512
E2326,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10358000,415256,90511,22281,22304,5292,20085,5018,47359,8789,106377,87240
E2327,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10343000,398613,84561,25544,15446,14701,8073,15416,55206,29329,82907,67430
E2328,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10397000,451703,106360,1104,26036,3199,9075,12463,28890,19266,95443,149867
E2329,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10390000,457495,73086,1118,23928,462,10662,3247,114098,65268,130124,35502
E2330,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10816000,436658,54559,15852,28703,1489,4680,807,117478,2221,121359,89510
E2331,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10553000,382737,75904,1173,15573,12169,20093,1741,56456,15191,99760,84677
E2332,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10708000,468777,105255,296,23752,5639,14905,5653,1769,10582,134051,166875
E2333,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10462000,555259,94328,178696,28737,3963,3871,15202,18060,6182,105644,100576
E2334,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,9955000,515694,103179,4936,16829,11002,14257,3856,118567,13676,94180,135212
E2335,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10195000,408320,118900,4266,31265,9372,15897,64880,9866,2493,76244,75137
E2336,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10328000,408120,47655,224,18724,3003,20706,1729,14153,680,102750,198496
E2337,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10738000,595981,107202,1703,34094,32730,35228,1314,38544,167162,108860,69144
E2338,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,9843000,618147,68023,36292,15210,6499,5472,7584,315428,16888,102669,44082
E2339,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10803000,446440,106606,403,15815,9508,7559,1282,59059,1630,120264,124314
E2340,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10209000,261411,80304,8100,9388,3376,15662,4647,2236,7856,95894,33948
E2341,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,9829000,475155,129535,18700,22062,11385,14501,14422,6418,5388,107227,145517
E2342,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10364000,319633,94777,7653,15464,9653,15091,3989,35964,14023,87219,35800
E2343,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,11142000,444353,72393,78622,37006,14821,87711,762,24522,8011,97197,23308
E2344,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10722000,379816,61613,635,21909,3069,10089,12900,19565,10042,130836,109158
E2345,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10084000,593103,45825,12248,17806,1841,35486,4159,58925,8442,97641,310730
E2346,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10060000,427414,111110,1447,13680,13122,46627,71209,47841,9075,92246,21057
E2347,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10551000,423993,95344,13481,51453,1134,2421,11161,8208,2023,117888,120880
E2348,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10034000,428971,170147,573,15240,3727,4488,22000,23698,2490,93254,93354
E2349,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10082000,630165,84672,184,19057,10601,20689,4364,41821,233231,83302,132244
E2350,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,9758000,562115,56971,3734,33934,14022,41558,16223,49476,23909,60012,262276
E2351,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10202000,655314,125918,5885,23147,2882,2122,5595,182142,33143,128860,145620
E2352,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10795000,432162,152651,16716,20846,3660,6318,14982,45997,18986,114674,37332
E2353,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10124000,464492,95308,12237,18799,7232,53530,51158,49867,4610,95146,76605
E2354,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10249000,312246,93393,3734,45353,4714,12368,345,23077,12041,100677,16544
E2355,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10173000,539157,85134,20993,9915,6887,15175,7009,20035,16897,109777,247335
E2356,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10825000,460026,72499,4185,21375,5925,22886,1344,90589,13275,128127,99821
E2357,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10668000,417933,58334,9439,12923,14373,42724,3049,26717,11774,158506,80094
E2358,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10137000,331624,47076,10,18429,4610,28894,8730,44008,44297,105327,30243
E2359,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10432000,367854,61070,23316,31155,9063,9540,22364,31112,5818,92030,82386
E2360,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10506000,612402,112520,19201,20675,7379,14479,1359,80162,186651,95651,74325
E2361,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10027000,478109,114240,43407,22562,5478,7061,13193,121193,9021,110634,31320
E2362,3_第3次産業,2_職員,3_500人以上、官公庁,4_50〜59歳,658.5597974,10173000,498750,81342,14658,18778,3111,6361,74421,5645,39198,116666,138570
