ID,世帯人員,就業人員,居住地域,住居の所有関係,就業・非就業の別,企業規模,未既婚,子ども有無,年齢階級（5歳階級）,年齢階級（65歳未満か否か）,集計用乗率,年間収入,消費支出額（合計）,食費,住居費,光熱・水道費,家具・家事用品費,被服及び履物費,保健医療費,交通・通信費,教育費,教養娯楽費,その他の消費支出,１ヶ月平均CM視聴率,CM視聴率の高低
C8096,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3817387,217097,45713,10917,7036,10816,804,3982,74118,0,29061,34647,6.4,中・低視聴率層
C8097,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3936404,170443,56368,4666,12986,6005,7304,7135,11108,0,40103,24765,7.2,中・低視聴率層
C8098,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3716130,139109,28353,597,19950,18433,1080,11884,12182,0,9482,37143,7.5,中・低視聴率層
C8099,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3986751,174410,49478,255,19402,4939,23423,4941,39532,0,6788,25647,5.4,中・低視聴率層
C8100,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3439631,155427,42162,3224,24084,3355,9391,7296,14402,0,39158,12351,12.7,中・低視聴率層
C8101,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3833148,156916,40539,16955,11974,9113,1157,10919,15836,0,17428,32992,12.4,中・低視聴率層
C8102,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3745257,180121,62340,28550,26061,2160,2484,11013,31627,0,7995,7886,12.1,中・低視聴率層
C8103,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,4137660,194583,48157,678,16485,10246,5492,8024,61286,0,7194,37016,4.8,中・低視聴率層
C8104,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3845377,126847,42670,4659,10665,9851,2711,14077,1139,0,28516,12554,11.7,中・低視聴率層
C8105,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3547752,318424,32104,650,7606,5534,9011,16532,83881,0,26567,136534,15.8,高視聴率層
C8106,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3724487,217829,31040,1048,11960,60951,2462,5677,9676,0,68137,26875,2.4,中・低視聴率層
C8107,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3620477,176291,47031,6037,11076,1520,3866,2684,15103,0,47110,41859,8.2,中・低視聴率層
C8108,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3917466,251532,36519,97004,13328,8489,2748,5569,6809,0,7894,73166,11.1,中・低視聴率層
C8109,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3516364,87444,24669,360,20141,3615,2051,5277,3726,0,17693,9907,12.4,中・低視聴率層
C8110,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3731013,851694,55556,601910,14963,6484,10975,43419,42984,0,41593,33807,10.7,中・低視聴率層
C8111,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3810638,351241,51405,2412,11183,11414,16248,3593,30860,0,33645,190478,5.2,中・低視聴率層
C8112,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3904062,172024,60855,611,15561,5746,2157,13887,27163,0,8196,37843,13.7,中・低視聴率層
C8113,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3861327,135925,36960,3887,14990,2833,4083,4892,126,0,23023,45129,5.7,中・低視聴率層
C8114,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3804562,163488,61288,14878,14122,20237,7531,6241,4567,0,5403,29217,4.3,中・低視聴率層
C8115,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3629784,189284,41468,976,11572,4231,4380,6057,46580,0,38596,35421,10.4,中・低視聴率層
C8116,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3463531,199141,41264,1034,11903,4212,11328,11583,10563,0,11373,95876,5.4,中・低視聴率層
C8117,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3597670,295513,38631,15621,11363,2102,21403,13416,3096,0,35111,154766,11.2,中・低視聴率層
C8118,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3705053,194569,49584,272,15511,10992,5928,4706,23113,0,28385,56073,14.4,高視聴率層
C8119,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3938072,110577,29056,1176,13029,3178,2004,12180,30800,0,5453,13696,11.3,中・低視聴率層
C8120,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3758660,202998,45519,264,11736,3039,1284,19947,3619,0,44986,72600,16.2,高視聴率層
C8121,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3854377,145210,39404,832,14052,3180,510,4148,3613,0,25160,54307,12.6,中・低視聴率層
C8122,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3774355,304004,51243,791,30289,2500,1931,25321,84240,0,92373,15312,8,中・低視聴率層
C8123,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3780110,162996,50959,853,11160,12005,2913,3426,888,0,70178,10610,10.6,中・低視聴率層
C8124,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3697083,386424,51483,6222,16982,14388,2905,3473,150761,0,7570,132636,9.2,中・低視聴率層
C8125,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3590091,88513,43507,1560,15036,3462,1062,1153,12334,0,3371,7025,5.8,中・低視聴率層
C8126,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3634542,211699,38828,13459,23360,693,5058,5614,21819,0,26995,75868,17.7,高視聴率層
C8127,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3678431,176094,54680,1246,10975,431,1377,1816,13900,0,8111,83554,12.2,中・低視聴率層
C8128,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3628157,140830,34267,33807,11708,8188,3739,2851,4154,0,20359,21751,17.9,高視聴率層
C8129,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3694515,283065,49145,7048,14604,1336,714,37784,72382,0,11761,88287,8.2,中・低視聴率層
C8130,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3661042,226248,38503,3019,16627,5452,1921,8813,25220,0,49856,76833,14.3,高視聴率層
C8131,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3582539,233788,49788,1401,15405,2980,2739,13554,61571,0,51955,34392,11.2,中・低視聴率層
C8132,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3565233,236732,30007,5646,24398,38258,3855,2082,21553,0,9589,101341,5.7,中・低視聴率層
C8133,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3764910,212720,49513,312,15080,4395,13603,16615,40816,0,20418,51962,10.2,中・低視聴率層
C8134,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3655988,121525,51211,4431,12894,1531,7385,2432,3742,0,4770,33126,5.6,中・低視聴率層
C8135,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3806128,792404,46883,576209,15559,3506,5639,7129,37281,0,35247,64946,13.2,中・低視聴率層
C8136,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3656923,325433,38752,1743,12929,4975,2225,24744,155600,0,34682,49778,10.8,中・低視聴率層
C8137,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3852016,185912,46968,909,14402,10694,2887,8394,44075,0,15327,42253,9.1,中・低視聴率層
C8138,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3674218,261955,74305,24478,22615,145,2909,44152,4102,0,11748,77495,9.2,中・低視聴率層
C8139,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,4008307,123455,22107,3213,25452,2913,11476,5433,6112,0,6858,39887,6.5,中・低視聴率層
C8140,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3810229,145491,30336,731,6975,28648,3839,46429,4720,0,7011,16799,12.8,中・低視聴率層
C8141,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3805862,204004,53379,48823,12910,1888,8200,10212,3341,0,6242,59006,4.8,中・低視聴率層
C8142,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3693510,283174,44861,24865,10642,1783,37075,7973,3359,0,18273,134340,7.4,中・低視聴率層
C8143,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3805029,131388,38083,37210,5602,7449,12996,1052,2439,0,11058,15495,8.7,中・低視聴率層
C8144,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3935485,301235,48854,121,10928,6045,3567,12521,158172,0,25529,35494,5.8,中・低視聴率層
C8145,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3656567,280083,39142,899,26430,10856,5848,17464,2147,0,17838,159454,15.6,高視聴率層
C8146,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3761379,142934,44388,3353,14400,19143,3585,3409,4738,0,14614,35299,10.7,中・低視聴率層
C8147,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3539972,125082,44858,135,9519,2313,4804,3095,7134,0,21114,32105,6.4,中・低視聴率層
C8148,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3606516,317332,53930,47,11132,15290,4786,23055,87341,0,13790,107957,7.7,中・低視聴率層
C8149,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3678570,276507,73432,46717,20993,22618,11909,7275,19297,0,54742,19520,9.2,中・低視聴率層
C8150,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3746814,148752,39187,1695,25530,13321,5923,29283,10581,0,9734,13494,6.9,中・低視聴率層
C8151,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3756304,168263,29475,1764,14894,11199,578,16182,5199,0,6041,82926,15.8,高視聴率層
C8152,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3521360,217823,42437,2434,18488,29817,2111,15097,12401,0,48880,46153,11.4,中・低視聴率層
C8153,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3793149,128783,51944,16825,12304,8390,6918,6956,2570,0,16317,6554,14.3,高視聴率層
C8154,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3867620,150206,42835,1407,18097,5521,8772,6904,7644,0,19254,39768,12.6,中・低視聴率層
C8155,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3738306,240876,86263,3234,23803,4790,3415,72128,7138,0,20680,19421,4.6,中・低視聴率層
C8156,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3804642,110772,34412,1111,14115,2591,3644,4506,25155,0,15087,10147,12.4,中・低視聴率層
C8157,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3672963,302839,65395,388,13461,4347,8825,112892,46054,0,9824,41650,11.2,中・低視聴率層
C8158,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3622383,471881,48836,43464,10305,11005,2422,10089,72637,0,229972,43149,7.2,中・低視聴率層
C8159,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3560846,208477,42448,2185,11456,1744,5028,2887,88385,0,23741,30600,15.1,高視聴率層
C8160,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3919249,298982,37914,303,26005,14583,1966,6252,7765,0,15264,188924,6.8,中・低視聴率層
C8161,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3867019,278742,51336,6223,28905,2483,7765,71253,70365,0,19889,20521,2.6,中・低視聴率層
C8162,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3908557,229435,29569,1164,11486,13219,10961,17513,64630,0,35752,45137,15.7,高視聴率層
C8163,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3957093,185535,80173,6797,24234,22122,6285,22730,1154,0,13720,8316,5.2,中・低視聴率層
C8164,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3899207,284069,39123,608,16244,9980,13786,11192,1474,0,17036,174622,6.2,中・低視聴率層
C8165,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3920598,141326,39598,1081,16075,17596,1447,11642,869,0,4709,48305,10.9,中・低視聴率層
C8166,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3715816,197968,63740,381,28977,11736,1276,7473,17289,0,7569,59523,15.6,高視聴率層
C8167,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3839382,228685,48965,1494,15163,879,398,86488,9865,0,11768,53661,12.5,中・低視聴率層
C8168,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3940033,185381,69932,1847,11780,4077,8177,16878,7102,0,29933,35651,11.6,中・低視聴率層
C8169,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,大企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3701189,126039,58485,197,15629,14120,3827,4042,9234,0,9824,10675,10.9,中・低視聴率層
C8170,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3726133,215595,51266,6365,13704,27038,1959,981,18342,0,14471,81463,4.4,中・低視聴率層
C8171,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3589952,239179,46337,3968,13906,16380,8688,5309,1174,0,9049,134363,6.3,中・低視聴率層
C8172,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3699651,207719,29060,2472,11584,5646,1723,6600,67866,0,39872,42891,12.1,中・低視聴率層
C8173,2_2人,1_1人以下,非都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3759459,186256,46321,11360,7368,3303,516,23840,24436,0,17218,51889,18.1,高視聴率層
C8174,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3664686,205381,43279,1019,15384,409,6912,7348,54430,0,42123,34474,11.1,中・低視聴率層
C8175,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,大企業,未婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3993389,476595,32656,102801,18269,3902,4868,129967,18846,0,142193,23090,7.1,中・低視聴率層
C8176,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども有,9_65歳以上,2_65歳以上,572.0918947,3659097,238237,76531,16333,20516,36793,22883,3817,19833,0,8831,32697,9.6,中・低視聴率層
C8177,2_2人,1_1人以下,都市圏,1_持ち家,2_非就業,中小企業,既婚,子ども無,9_65歳以上,2_65歳以上,572.0918947,3885738,187953,52096,7982,14923,3978,6149,17379,5135,0,25456,54851,13.9,中・低視聴率層
